t;water_root_shoot_xylem;AA_root_shoot_phloem;soil_temperature
1948;3.75767701616132E-07;3.42862148994064E-08;11.87638112
1949;3.76001464230761E-07;3.42907442747761E-08;11.88083928
1950;3.76235372267466E-07;3.42952445177622E-08;11.8853
1951;6.90123919536199E-06;6.28764316853598E-07;11.88976328
1952;0.0000138468012147004;1.26094578167092E-06;11.89422912
1953;0.0000195010709718876;1.77497069946542E-06;11.89869752
1954;0.0000238616304915406;2.17079209523454E-06;11.90316848
1955;0.0000269260587864715;2.44836359910474E-06;11.907642
1956;0.0000286919318546763;2.60763944908047E-06;11.91211808
1957;0.0000291568226760903;2.64857449377063E-06;11.91659672
1958;0.00002831830120956;2.57112419515323E-06;11.92107792
1959;0.0000261739343895822;2.37524463131785E-06;11.92556168
1960;0.0000227212861233263;2.06089249925477E-06;11.930048
1961;0.0000179579172873943;1.62802511761798E-06;11.93453688
1962;0.0000118813857246681;1.07660042950998E-06;11.93902832
1963;3.79289451403301E-07;3.43510605122822E-08;11.94352232
1964;3.7952540487518E-07;3.4355144543725E-08;11.94801888
1965;3.79761505132346E-07;3.43591982420997E-08;11.952518
1966;3.79997752265922E-07;3.43632215259911E-08;11.95701968
1967;3.80234146367035E-07;3.43672143138088E-08;11.96152392
1968;3.80470687527542E-07;3.43711765238832E-08;11.96603072
1969;3.80707375838812E-07;3.43751080742957E-08;11.97054008
1970;3.80944211392092E-07;3.4379008882941E-08;11.975052
1971;3.81181194279363E-07;3.43828788676258E-08;11.97956648
1972;3.81418324592115E-07;3.43867179459223E-08;11.98408352
1973;3.81655602422207E-07;3.43905260352576E-08;11.98860312
1974;3.81893027861008E-07;3.43943030528334E-08;11.99312528
1975;7.00501687660398E-06;6.3056691232315E-07;11.99765
1976;0.0000140550230835626;1.26453357390801E-06;12.00217728
1977;0.00001979431916543;1.77998268806321E-06;12.00670712
1978;0.000024220450786419;2.17687473476411E-06;12.01123952
1979;0.0000273309605536515;2.45517083936498E-06;12.01577448
1980;0.0000291233880140794;2.61483277548342E-06;12.020312
1981;0.0000295952696512078;0.000002655822967871;12.02485208
1982;0.0000287441388820515;2.57810449532128E-06;12.02939472
1983;0.0000265675260537882;2.38164109354955E-06;12.03393992
1984;0.0000230629584407166;2.06639715812099E-06;12.03848768
1985;0.0000182279602410356;1.63233774736398E-06;12.043038
1986;0.0000120600525735546;1.07942858528706E-06;12.04759088
1987;3.84993032843254E-07;3.44405387858069E-08;12.05214632
1988;3.85232534475557E-07;3.44438720128514E-08;12.05670432
1989;3.85472185100544E-07;3.44471729060249E-08;12.06126488
1990;3.85711984810561E-07;3.44504413797325E-08;12.065828
1991;3.85951933698078E-07;3.44536773482135E-08;12.07039368
1992;3.86192031856539E-07;3.44568807256376E-08;12.07496192
1993;3.86432279378291E-07;3.44600514258574E-08;12.07953272
1994;3.86672676356658E-07;3.44631893626575E-08;12.08410608
1995;3.86913222883987E-07;3.44662944495227E-08;12.088682
1996;3.87153919054211E-07;3.44693665999386E-08;12.09326048
1997;3.87394764959922E-07;3.44724057270368E-08;12.09784152
1998;3.87635760693832E-07;3.44754117437857E-08;12.10242512
1999;7.11035511919498E-06;6.32039583090869E-07;12.10701128
2000;0.0000142663760977299;1.26745804593331E-06;12.1116
2001;0.0000200919770913017;1.78405858671429E-06;12.11619128
2002;0.0000245846668569061;2.18180963326108E-06;12.12078512
2003;0.0000277419510485769;0.0000024606803010989;12.12538152
2004;0.0000295613322140217;2.62064039645319E-06;12.12998048
2005;0.0000300403097915777;2.66166041930174E-06;12.134582
2006;0.0000291763801068623;2.58371156639855E-06;12.13918608
2007;0.0000269670363695851;2.38676573432713E-06;12.14379272
2008;0.0000234097686702863;2.07079552255613E-06;12.14840192
2009;0.0000185020639771929;1.63577423651635E-06;12.15301368
2010;0.0000122414061328713;0.0000010816758906664;12.157628
2011;3.90782382134407E-07;3.45114370183943E-08;12.16224488
2012;3.91025485282736E-07;3.45139702562084E-08;12.16686432
2013;3.91268739664494E-07;3.45164690572114E-08;12.17148632
2014;3.91512145372638E-07;3.45189333313513E-08;12.17611088
2015;3.91755702502201E-07;3.45213629886386E-08;12.180738
2016;3.91999411146753E-07;3.45237579387145E-08;12.18536768
2017;3.92243271401326E-07;3.45261180911992E-08;12.18999992
2018;3.92487283359245E-07;3.45284433553123E-08;12.19463472
2019;3.92731447115542E-07;3.45307336402902E-08;12.19927208
2020;3.92975762764764E-07;3.45329888551097E-08;12.203912
2021;3.93220230400967E-07;3.45352089084934E-08;12.20855448
2022;3.93464850118817E-07;3.45373937090479E-08;12.21319952
2023;7.21727739013531E-06;6.33160710365745E-07;12.21784712
2024;0.0000144809073419429;1.26967575824905E-06;12.22249728
2025;0.0000203941110610374;1.78713712868255E-06;12.22715
2026;0.0000249543598422299;2.18552171540364E-06;12.23180528
2027;0.0000281591218307345;2.46480714431556E-06;12.23646312
2028;0.0000300058620187114;2.62497177663756E-06;12.24112352
2029;0.0000304920422421989;2.66599471211475E-06;12.24578648
2030;0.0000296151211776885;2.58785579219241E-06;12.250452
2031;0.0000273725543389278;2.39053560323057E-06;12.25512008
2032;0.0000237617940735978;2.07401547971138E-06;12.25979072
2033;0.000018780289560076;1.63827750747044E-06;12.26446392
2034;0.0000124254868041375;1.08330452692689E-06;12.26913968
2035;3.96658789014583E-07;3.45625461709729E-08;12.273818
2036;3.96905547836952E-07;3.45642277271133E-08;12.27849888
2037;3.97152460166843E-07;3.45658726364069E-08;12.28318232
2038;3.97399526098922E-07;3.45674808042678E-08;12.28786832
2039;0.0000003976467457292;3.45690521360752E-08;12.29255688
2040;3.97894119153079E-07;3.45705865369275E-08;12.297248
2041;3.98141646466445E-07;3.45720839117855E-08;12.30194168
2042;3.98389327764945E-07;3.457354416537E-08;12.30663792
2043;3.98637163144101E-07;3.45749672021875E-08;12.31133672
2044;3.98885152700534E-07;3.45763529266724E-08;12.31603808
2045;3.99133296529155E-07;3.45777012428475E-08;12.320742
2046;3.99381594726709E-07;3.45790120547514E-08;12.32544848
2047;7.32580750932778E-06;6.33907573097027E-07;12.33015752
2048;0.0000146986646089685;1.27114105681084E-06;12.33486912
2049;0.0000207007883833293;1.78915392423765E-06;12.33958328
2050;0.0000253296121017216;2.18793207946805E-06;12.3443
2051;0.0000285825658364739;0.0000024674622054806;12.34901928
2052;0.0000304570764594778;2.62773176746004E-06;12.35374112
2053;0.0000309505676389781;2.66872901615582E-06;12.35846552
2054;0.0000300604598362263;2.59044299123665E-06;12.36319248
2055;0.0000277841703021787;2.39286352465876E-06;12.367922
2056;0.0000241191130740506;2.07598124402801E-06;12.37265408
2057;0.0000190626989721398;1.63978757600806E-06;12.37738872
2058;0.000012612335596414;1.08427474970638E-06;12.38212592
2059;4.02623562615825E-07;3.45925956504395E-08;12.38686568
2060;4.02874032084876E-07;3.45933712046837E-08;12.391608
2061;4.03124657369255E-07;3.45941077897997E-08;12.39635288
2062;4.0337543856595E-07;3.45948053065243E-08;12.40110032
2063;4.03626375772193E-07;3.45954636554115E-08;12.40585032
2064;4.03877469084483E-07;3.4596082736714E-08;12.41060288
2065;4.04128718600541E-07;3.45966624506135E-08;12.415358
2066;4.04380124417235E-07;3.45972026969944E-08;12.42011568
2067;4.04631686631673E-07;3.45977033755227E-08;12.42487592
2068;4.04883405341334E-07;3.45981643857339E-08;12.42963872
2069;4.05135280643815E-07;3.45985856269398E-08;12.43440408
2070;4.05387312635983E-07;3.45989669981568E-08;12.439172
2071;7.43596965485553E-06;6.34256295135992E-07;12.44394248
2072;0.0000149196964102595;1.27180596688279E-06;12.44871552
2073;0.0000210120773790485;1.79004131097518E-06;12.45349112
2074;0.0000257105072332164;2.18895781394456E-06;12.45826928
2075;0.0000290123773996619;2.46855179029994E-06;12.46305
2076;0.0000309150760567942;0.0000026288203860276;12.46783328
2077;0.0000314159881311342;2.66976158210318E-06;12.47261912
2078;0.0000305124952940093;2.59137419802636E-06;12.47740752
2079;0.0000282019759581771;2.39365789535651E-06;12.48219848
2080;0.0000244818052743442;2.07661318124857E-06;12.486992
2081;0.0000193493551278713;1.64024141202153E-06;12.49178808
2082;0.000012801994135443;1.08454479673619E-06;12.49658672
2083;4.08678031756825E-07;3.46002503605477E-08;12.50138792
2084;4.08932267671311E-07;3.46000628389393E-08;12.50619168
2085;4.09186661743988E-07;3.45998339084155E-08;12.510998
2086;4.0944121407392E-07;3.45995634647656E-08;12.51580688
2087;4.09695924759074E-07;3.45992514034317E-08;12.52061832
2088;4.09950793897902E-07;3.45988976196828E-08;12.52543232
2089;4.10205821589348E-07;3.45985020086341E-08;12.53024888
2090;4.10461007931866E-07;3.45980644651098E-08;12.535068
2091;4.10716353023909E-07;3.45975848837199E-08;12.53988968
2092;4.10971856964421E-07;3.45970631588984E-08;12.54471392
2093;4.11227519852588E-07;3.45964991849015E-08;12.54954072
2094;4.11483341786742E-07;3.4595892855641E-08;12.55437008
2095;7.54778836838525E-06;6.34181789917352E-07;12.559202
2096;0.0000151440519867753;1.27162008189867E-06;12.56403648
2097;0.0000213280473964309;1.78972819708515E-06;12.56887352
2098;0.0000260971300916301;2.18851180551137E-06;12.57371312
2099;0.0000294486522727205;2.46797745676065E-06;12.57855528
2100;0.0000313799628427463;2.62813258365205E-06;12.5834
2101;0.0000318884074039499;2.66898550592282E-06;12.58824728
2102;0.0000309713282544372;2.59054543394174E-06;12.59309712
2103;0.0000286260643846976;2.39282247242201E-06;12.59794952
2104;0.0000248499514741974;2.07582762414575E-06;12.60280448
2105;0.0000196403218878957;1.63957279369881E-06;12.607662
2106;0.0000129945046729017;1.08407079123142E-06;12.61252208
2107;4.14823545237921E-07;3.45841076137987E-08;12.61738472
2108;4.15081604235773E-07;3.4582897056962E-08;12.62224992
2109;4.1533982377047E-07;3.45816425283113E-08;12.62711768
2110;4.15598203941932E-07;3.45803439183034E-08;12.631988
2111;4.15856744849955E-07;3.45790011171529E-08;12.63686088
2112;4.16115446594583E-07;3.45776140148629E-08;12.64173632
2113;4.16374309275491E-07;3.45761825011651E-08;12.64661432
2114;4.1663333299382E-07;3.45747064657416E-08;12.65149488
2115;4.16892517848756E-07;3.45731857977885E-08;12.656378
2116;4.17151863940832E-07;3.45716203864449E-08;12.66126368
2117;4.17411371370454E-07;3.45700101205902E-08;12.66615192
2118;4.17671040238154E-07;3.45683548889023E-08;12.67104272
2119;7.66128856063309E-06;6.33657702535562E-07;12.67593608
2120;0.0000153717813199105;1.27053044708793E-06;12.680832
2121;0.0000216487688265411;1.78813989725415E-06;12.68573048
2122;0.000026489566807901;2.18650253798504E-06;12.69063152
2123;0.0000298914876479516;2.46563578796384E-06;12.69553512
2124;0.000031851840383742;2.62555800346849E-06;12.70044128
2125;0.0000323679307019107;0.0000026662884822468;12.70535
2126;0.0000314370609352362;2.58784746741001E-06;12.71026128
2127;0.0000290565300591875;2.39025615133956E-06;12.71517512
2128;0.0000252236336883605;2.07353667958879E-06;12.72009152
2129;0.0000199356640730822;1.63771215482228E-06;12.72501048
2130;0.0000131899100958522;1.08280664074499E-06;12.729932
2131;4.21061472142322E-07;3.4542693898298E-08;12.73485608
2132;4.21323411713478E-07;3.45403973234918E-08;12.73978272
2133;4.21585514235435E-07;3.45380540848504E-08;12.74471192
2134;4.21847779809821E-07;3.45356640673531E-08;12.74964368
2135;4.22110208538024E-07;3.45332271556949E-08;12.754578
2136;4.22372800521184E-07;3.45307432343082E-08;12.75951488
2137;4.22635555860932E-07;3.45282121874369E-08;12.76445432
2138;4.22898474659263E-07;3.45256338991215E-08;12.76939632
2139;4.23161557017807E-07;3.45230082531204E-08;12.77434088
2140;4.23424803037829E-07;3.45203351328983E-08;12.779288
2141;4.2368821282169E-07;3.45176144218063E-08;12.78423768
2142;4.23951786471022E-07;3.45148460028651E-08;12.78918992
2143;7.77649551689779E-06;6.32656349095432E-07;12.79414472
2144;0.0000156029351427023;1.26848143764239E-06;12.79910208
2145;0.0000219743131189517;1.78519796084707E-06;12.804062
2146;0.00002688790480817;2.18283388181147E-06;12.80902448
2147;0.0000303409821791851;2.46141815427208E-06;12.81398952
2148;0.0000323308138035646;2.62098072665416E-06;12.81895712
2149;0.0000328546648520891;2.66155254614595E-06;12.82392728
2150;0.0000319097970912649;2.58316556278799E-06;12.8289
2151;0.0000294934688797575;2.38585273356739E-06;12.83387528
2152;0.0000256029351648924;0.0000020696480265333;12.83885312
2153;0.0000202354474790785;1.63458642491408E-06;12.84383352
2154;0.000013388253936256;1.08070393125332E-06;12.84881648
2155;4.27393202140997E-07;3.44744614924676E-08;12.853802
2156;4.27659080639493E-07;3.44710127490378E-08;12.85879008
2157;4.27925124539636E-07;3.44675145145993E-08;12.86378072
2158;4.28191333943543E-07;3.44639666682254E-08;12.86877392
2159;4.28457708955165E-07;3.44603690889668E-08;12.87376968
2160;4.2872424967662E-07;3.44567216553844E-08;12.878768
2161;4.28990956211005E-07;3.44530242459051E-08;12.88376888
2162;4.2925782866227E-07;3.44492767388166E-08;12.88877232
2163;4.29524867133023E-07;3.444547901197E-08;12.89377832
2164;4.29792071726359E-07;3.44416309430323E-08;12.89878688
2165;4.30059442546106E-07;3.44377324094915E-08;12.903798
2166;4.30326979695606E-07;3.44337832885328E-08;12.90881168
2167;7.89343490272362E-06;6.3114865321628E-07;12.91382792
2168;0.0000158375649510373;1.26541463113329E-06;12.91884672
2169;0.0000223047527976679;1.78081999201176E-06;12.92386808
2170;0.0000272922328332548;2.17740487365747E-06;12.928892
2171;0.0000307972360037841;2.45521046427842E-06;12.93391848
2172;0.0000328169898067689;2.61427900671699E-06;12.93894752
2173;0.0000333487182879894;2.65465380276798E-06;12.94397912
2174;0.0000323896420375689;2.57637921742529E-06;12.94901328
2175;0.0000299369781866374;2.37950068321635E-06;12.95405
2176;0.0000259879404037008;2.06406470451362E-06;12.95908928
2177;0.000020539738890932;1.63011886184916E-06;12.96413112
2178;0.0000135895803806954;1.07771181627286E-06;12.96917552
2179;4.33820145801596E-07;3.43777849205207E-08;12.97422248
2180;4.34090022459617E-07;3.43731145387864E-08;12.979272
2181;4.34360067006285E-07;3.43683916970982E-08;12.98432408
2182;4.34630279545796E-07;3.43636162685539E-08;12.98937872
2183;4.34900660182834E-07;3.43587881260347E-08;12.99443592
2184;4.35171209021838E-07;3.43539071421326E-08;12.99949568
2185;4.35441926167248E-07;3.43489731891664E-08;13.004558
2186;4.35712811724602E-07;3.4343986139325E-08;13.00962288
2187;4.35983865797607E-07;3.43389458643158E-08;13.01469032
2188;4.3625508849168E-07;3.43338522357467E-08;13.01976032
2189;4.36526479911626E-07;3.43287051249367E-08;13.02483288
2190;4.36798040162496E-07;3.43235044029319E-08;13.029908
2191;8.01213276959696E-06;6.29104079545201E-07;13.03498568
2192;0.0000160757230152133;1.26126867395424E-06;13.04006592
2193;0.0000226401614772491;1.77491946132102E-06;13.04514872
2194;0.0000277026409584255;2.17010948564413E-06;13.05023408
2195;0.0000312603507648587;2.44689290405385E-06;13.055322
2196;0.0000333104767025608;0.0000026053249913077;13.06041248
2197;0.0000338502010736675;2.64546214426063E-06;13.06550552
2198;0.0000328767026728921;2.56736188638378E-06;13.07060112
2199;0.0000303871567838004;2.37108287227028E-06;13.07569928
2200;0.0000263787351753462;2.05668489219032E-06;13.0808
2201;0.0000208486060979834;1.62422887660685E-06;13.08590328
2202;0.0000137939342802098;1.07377690075886E-06;13.09100912
2203;4.40343734903847E-07;3.42509572415714E-08;13.09611752
2204;4.40617669843936E-07;3.42449922743371E-08;13.10122848
2205;4.40891775197175E-07;3.42389717297903E-08;13.106342
2206;4.41166051069103E-07;3.4232895474641E-08;13.11145808
2207;4.41440497566847E-07;3.42267633755534E-08;13.11657672
2208;4.4171511479558E-07;3.42205752986352E-08;13.12169792
2209;4.41989902861939E-07;3.42143311099233E-08;13.12682168
2210;4.42264861872074E-07;3.42080306750912E-08;13.131948
2211;4.42539991932624E-07;3.42016738596135E-08;13.13707688
2212;4.42815293149615E-07;3.41952605285955E-08;13.14220832
2213;4.43090765629564E-07;3.41887905469178E-08;13.14734232
2214;4.43366409479475E-07;3.41822637792531E-08;13.15247888
2215;8.13261556074586E-06;6.26490564147202E-07;13.157618
2216;0.000016317462391533;0.0000012559791414692;13.16275968
2217;0.000022980613879284;1.76740550857726E-06;13.16790392
2218;0.0000281192206134042;2.16083638372355E-06;13.17305072
2219;0.0000317304296340994;2.43633966417592E-06;13.17820008
2220;0.0000338113844287598;2.59398443092427E-06;13.183352
2221;0.0000343592249283206;2.63384095340358E-06;13.18850648
2222;0.0000333710875034625;2.55598069420801E-06;13.19366352
2223;0.0000308441049609934;2.36047631384543E-06;13.19882312
2224;0.0000267754065401767;0.0000020474016754974;13.20398528
2225;0.0000211621179089453;1.61683184978143E-06;13.20915
2226;0.0000140013611602659;1.06884311954716E-06;13.21431728
2227;4.46965422758124E-07;3.40921861641336E-08;13.21948712
2228;4.47243477006623E-07;3.40848500209178E-08;13.22465952
2229;4.47521704230642E-07;3.40774550274879E-08;13.22983448
2230;4.47800104538041E-07;3.40700010440223E-08;13.235012
2231;4.48078678036679E-07;3.4062487930407E-08;13.24019208
2232;4.48357424834049E-07;3.40549155461894E-08;13.24537472
2233;4.48636345037524E-07;3.40472837506121E-08;13.25055992
2234;4.48915438755694E-07;3.4039592402778E-08;13.25574768
2235;4.49194706096299E-07;3.40318413613861E-08;13.260938
2236;4.49474147167441E-07;3.40240304848783E-08;13.26613088
2237;4.4975376207637E-07;3.40161596313186E-08;13.27132632
2238;4.50033550932655E-07;3.40082286587423E-08;13.27652432
2239;8.25491011704935E-06;6.23274441627893E-07;13.28172488
2240;0.0000165628369341074;0.0000012494783915939;13.286928
2241;0.0000233261858489604;1.75818273633024E-06;13.29213368
2242;0.0000285420646028748;2.14946867473251E-06;13.29734192
2243;0.0000322075773345487;2.42341865387852E-06;13.30255272
2244;0.0000343198245764387;2.58011637397053E-06;13.30776608
2245;0.0000348759032510849;2.61964679329463E-06;13.312982
2246;0.0000338729066671897;2.54209613316102E-06;13.31820048
2247;0.0000313079245160547;2.34755188290994E-06;13.32342152
2248;0.0000271780428677112;2.03610280488952E-06;13.32864512
2249;0.0000214803441672529;1.60783893947825E-06;13.33387128
2250;0.0000142119072309536;1.06285161009431E-06;13.3391
2251;4.53686684528294E-07;3.38995899780309E-08;13.34433128
2252;4.53968920029391E-07;3.38908022515211E-08;13.34956512
2253;4.54251331107466E-07;3.38819522390475E-08;13.35480152
2254;4.54533917871601E-07;3.38730397937809E-08;13.36004048
2255;4.54816680430632E-07;3.38640647685659E-08;13.365282
2256;4.55099618895106E-07;3.38550270161477E-08;13.37052608
2257;4.55382733373493E-07;3.38459263887219E-08;13.37577272
2258;4.5566602397512E-07;3.38367627382291E-08;13.38102192
2259;4.55949490810655E-07;3.38275359165478E-08;13.38627368
2260;4.56233133988568E-07;3.38182457749272E-08;13.391528
2261;4.56516953619285E-07;3.38088921645611E-08;13.39678488
2262;4.56800949811886E-07;3.37994749361572E-08;13.40204432
2263;8.37904368300268E-06;6.19420368828025E-07;13.40730632
2264;0.0000168119013069303;1.24169541151005E-06;13.41257088
2265;0.0000236769543719955;1.74715099371136E-06;13.417838
2266;0.0000289712671270314;2.13588364152379E-06;13.42310768
2267;0.0000326919001640618;2.40799120182045E-06;13.42837992
2268;0.000034835910414722;2.56357284746166E-06;13.43365472
2269;0.0000354003511463329;2.60272908247533E-06;13.43893208
2270;0.0000343822719581732;2.52556174727725E-06;13.444212
2271;0.0000317787187776281;2.33217402389242E-06;13.44949448
2272;0.0000275867338563452;2.02267044119258E-06;13.45477952
2273;0.0000218033557666007;1.59715688017945E-06;13.46006712
2274;0.00001442561939724;0.0000010557405792268;13.46535728
2275;4.60509017561159E-07;3.36711932954334E-08;13.47065
2276;4.6079549719118E-07;3.36608695798072E-08;13.47594528
2277;4.61082155037748E-07;3.36504799716644E-08;13.48124312
2278;4.61368991212388E-07;3.36400243169947E-08;13.48654352
2279;4.61656005825769E-07;3.36295024613651E-08;13.49184648
2280;4.61943198989536E-07;3.36189142501412E-08;13.497152
2281;4.62230570814115E-07;3.36082595282133E-08;13.50246008
2282;4.62518121410176E-07;3.35975381401825E-08;13.50777072
2283;4.62805850890463E-07;3.35867499305909E-08;13.51308392
2284;4.63093759365157E-07;3.35758947433288E-08;13.51839968
2285;4.63381846945295E-07;3.3564972422078E-08;13.523718
2286;4.63670113743254E-07;3.35539828103653E-08;13.52903888
2287;8.50504391279678E-06;6.14891244937176E-07;13.53436232
2288;0.0000170647109959559;1.23255565715803E-06;13.53968832
2289;0.000024032997591793;0.0000017342051501093;13.54501688
2290;0.0000294069238025903;2.11995246568271E-06;13.550348
2291;0.0000331835060189673;2.38991174277834E-06;13.55568168
2292;0.0000353597569159918;2.54419852273771E-06;13.56101792
2293;0.0000359326854493754;2.58292975480154E-06;13.56635672
2294;0.0000348992968516417;2.50622380158572E-06;13.57169808
2295;0.0000322565926281319;2.31420044454689E-06;13.577042
2296;0.000028001570553307;2.00698088950977E-06;13.58238848
2297;0.000022131224666779;0.0000015846877721722;13.58773752
2298;0.0000146425452694181;0.0000010474451636391;13.59308912
2299;4.67433941720787E-07;3.34049225918373E-08;13.59844328
2300;4.67724729300165E-07;3.33929742922407E-08;13.6038
2301;4.68015697776824E-07;3.33809563149621E-08;13.60915928
2302;4.68306847262778E-07;3.33688684982198E-08;13.61452112
2303;4.68598177870527E-07;3.33567106799497E-08;13.61988552
2304;4.6888968971404E-07;3.33444826979352E-08;13.62525248
2305;4.69181382904595E-07;3.33321843892913E-08;13.630622
2306;4.6947325755555E-07;3.33198155910528E-08;13.63599408
2307;4.69765313779773E-07;3.33073761398713E-08;13.64136872
2308;4.70057551690496E-07;3.32948658720737E-08;13.64674592
2309;4.70349971400468E-07;3.32822846236278E-08;13.65212568
2310;4.70642573022554E-07;3.32696322301458E-08;13.657508
2311;8.63293887646496E-06;0.0000006096481278531;13.66289288
2312;0.000017321322321568;1.22198088521893E-06;13.66828032
2313;0.0000243943948268162;1.71923485821476E-06;13.67367032
2314;0.0000298491316841571;2.10153993722406E-06;13.67906288
2315;0.000033682504418042;2.36902748962317E-06;13.684458
2316;0.0000358914807815583;2.52183036549244E-06;13.68985568
2317;0.0000364730247524;0.0000025600829033233;13.69525592
2318;0.0000354240965291745;2.48392093578759E-06;13.70065872
2319;0.0000327416525272418;2.29348179546589E-06;13.70606408
2320;0.0000284226453749345;1.98890432063713E-06;13.711472
2321;0.0000224640239096281;1.57032886107435E-06;13.71688248
2322;0.0000148627331737315;1.03789728384254E-06;13.72229552
2323;4.7446299972528E-07;3.30986015373831E-08;13.72771112
2324;4.74758160035412E-07;3.3084935671053E-08;13.73312928
2325;4.75053503962893E-07;3.30711961544676E-08;13.73855
2326;4.7534903162169E-07;3.30573828178873E-08;13.74397328
2327;4.75644743126381E-07;3.30434954912492E-08;13.74939912
2328;4.75940638591544E-07;3.30295340042143E-08;13.75482752
2329;4.76236718130901E-07;3.30154981859403E-08;13.76025848
2330;4.7653298185952E-07;3.30013878654089E-08;13.765692
2331;4.76829429891856E-07;3.29872028711763E-08;13.77112808
2332;4.77126062342731E-07;3.29729430314879E-08;13.77656672
2333;4.77422879326602E-07;3.29586081741832E-08;13.78200792
2334;4.77719880958168E-07;3.29441981267901E-08;13.78745168
2335;8.76275706615041E-06;6.03650146617852E-07;13.792898
2336;0.0000175817924510212;0.0000012098889771809;13.79834688
2337;0.0000247612265883076;1.70212430594893E-06;13.80379832
2338;0.0000302979892857649;2.08050415064261E-06;13.80925232
2339;0.0000341890065270171;2.34517808991811E-06;13.81470888
2340;0.000036431200467608;2.49629726935737E-06;13.820168
2341;0.0000370214894309364;2.53401440746181E-06;13.82562968
2342;0.000035956787904427;2.45848380169497E-06;13.83109392
2343;0.0000332340065354424;2.26986133450883E-06;13.83656072
2344;0.0000288500521273204;0.0000019683044794087;13.84203008
2345;0.0000228018276354129;1.55397230703294E-06;13.847502
2346;0.0000150862321631262;1.02702549125401E-06;13.85297648
2347;4.81597757491851E-07;3.27499461094007E-08;13.85845352
2348;4.81897356287683E-07;3.27344650968834E-08;13.86393312
2349;4.82197141462218E-07;3.27189062653825E-08;13.86941528
2350;4.82497113131133E-07;3.27032694367713E-08;13.8749
2351;4.82797271410228E-07;3.26875544325751E-08;13.88038728
2352;4.83097616415913E-07;3.26717610740203E-08;13.88587712
2353;4.83398148264109E-07;3.26558891819215E-08;13.89136952
2354;4.83698867071593E-07;3.26399385768122E-08;13.89686448
2355;4.83999772953677E-07;3.26239090786875E-08;13.902362
2356;4.84300866027991E-07;3.26078005074562E-08;13.90786208
2357;4.84602146409848E-07;3.25916126823645E-08;13.91336472
2358;4.84903614216633E-07;3.25753454225544E-08;13.91886992
2359;8.89452740244096E-06;5.96854409740185E-07;13.92437768
2360;0.0000178461794112518;1.19619375516989E-06;13.929888
2361;0.0000251335745981927;1.68275195673952E-06;13.93540088
2362;0.0000307535966028518;2.05669618671044E-06;13.94091632
2363;0.0000347031251832498;0.0000023181952663711;13.94643432
2364;0.0000369790362116544;2.46741967230059E-06;13.95195488
2365;0.0000375782016706808;2.50454154268716E-06;13.957478
2366;0.0000364974896491491;2.42973468363294E-06;13.96300368
2367;0.0000337337643382125;2.24317457551862E-06;13.96853192
2368;0.0000292838860271251;1.94503837933337E-06;13.97406272
2369;0.000023144711099252;1.53550494306414E-06;13.97959608
2370;0.0000153130920281851;1.01475480811023E-06;13.985132
2371;4.88839804485204E-07;3.23565594753221E-08;13.99067048
2372;4.89143908510985E-07;3.23391609222505E-08;13.99621152
2373;4.89448201717621E-07;3.23216801758732E-08;14.00175512
2374;4.89752684223477E-07;3.23041170493976E-08;14.00730128
2375;4.90057356145697E-07;3.22864713555237E-08;14.01285
2376;4.90362217602156E-07;3.2268742906623E-08;14.01840128
2377;4.90667268711463E-07;3.22509315148153E-08;14.02395512
2378;4.90972509590396E-07;3.2233036991575E-08;14.02951152
2379;4.91277940357929E-07;3.22150591482713E-08;14.03507048
2380;4.91583561132183E-07;3.21969977957896E-08;14.040632
2381;4.9188937203079E-07;3.21788527445552E-08;14.04619608
2382;4.92195373172481E-07;3.21606238047494E-08;14.05176272
2383;0.0000090282792408382;5.89215909220019E-07;14.05733192
2384;0.0000181145421017724;1.18080478912407E-06;14.06290368
2385;0.0000255115218072795;1.66099027760928E-06;14.068478
2386;0.0000312160551345789;2.02995977934202E-06;14.07405488
2387;0.0000352249749208919;2.28790244043136E-06;14.07963432
2388;0.0000375351100592745;2.43500915500952E-06;14.08521632
2389;0.0000381432854946497;2.47147257186037E-06;14.09080088
2390;0.0000370463222196144;2.39748710103792E-06;14.096388
2391;0.0000342410372704547;0.0000022132489205335;14.10197768
2392;0.000029724243722837;1.91895598291991E-06;14.10756992
2393;0.0000234927506879442;1.51480802207331E-06;14.11316472
2394;0.0000155433633082247;1.00100655986967E-06;14.11876208
2395;4.96190754071649E-07;3.19159266354938E-08;14.124362
2396;4.96499431074734E-07;3.18965031039052E-08;14.12996448
2397;4.9680830010358E-07;3.18769927894528E-08;14.13556952
2398;4.97117361278507E-07;3.18573954962454E-08;14.14117712
2399;4.97426614717633E-07;3.18377110276357E-08;14.14678728
2400;4.9773606054128E-07;3.18179391868904E-08;14.1524
2401;4.98045698869766E-07;3.1798079776849E-08;14.15801528
2402;4.98355529821822E-07;3.17781325997649E-08;14.16363312
2403;4.98665553517522E-07;3.17580974576434E-08;14.16925352
2404;4.98975770077187E-07;3.17379741521283E-08;14.17487648
2405;4.99286179620402E-07;3.17177624843599E-08;14.180502
2406;4.99596782267364E-07;3.16974622551343E-08;14.18613008
2407;9.16404237825788E-06;5.80687420061501E-07;14.19176072
2408;0.0000183869403077874;1.16362719492277E-06;14.19739392
